Article,neuf_price,occasion_price,description
Find X3 Neo 5G - 256GB Noir AB,230 €,N/A,Réseau 5G
OPPO A77 5G 64 Go Noir minuit,164 €,N/A,"Ecran 6.56"" Réseau 5G Mémoire 64 Go / RAM 4 Go ColorOS 12.1 (basé sur Android 12) Dimensity 810 Double SIM Couleur Noir minuit"
OPPO A77 5G 128 Go Bleu océan,159 €,N/A,"Ecran 6.56"" Réseau 5G Mémoire 128 Go / RAM 6 Go ColorOS 12.1 (basé sur Android 12) Dimensity 810 Double SIM Couleur Bleu océan"
Oppo Reno 7 Noir 128 Go,"499,99 €",N/A,"Ecran 6.43"" Mémoire 128 Go / RAM 8 Go Double SIM"
"OPPO A16 6.52"" HD+ 32GB 3GB Negro","135,60 €",N/A,
Oppo A72 - 128GB Bleu A,60 €,N/A,
OPPO A76 128 Go Noir,"220,69 €",N/A,"Ecran 6.56"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 11.1 (based on Android 11) Snapdragon 680 Double SIM Couleur Noir brillant"
OPPO A76 128 Go Noir brillant,"156,75 €",N/A,"Ecran 6.56"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 11.1 (based on Android 11) Snapdragon 680 Double SIM Couleur Noir brillant"
OPPO A76 128 Go Bleu étoilé,159 €,N/A,"Ecran 6.56"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 11.1 (based on Android 11) Snapdragon 680 Double SIM Couleur Bleu étoilé"
OPPO A96 128 Go Noir étoilé,"156,75 €",N/A,"Ecran 6.59"" Réseau 4G Mémoire 128 Go / RAM 8 Go ColorOS 11.1 (based on Android 11) Snapdragon 680 Double SIM Couleur Noir étoilé"
"Oppo A54s (Double Sim - Ecran 6.52'' - 128 Go, 4 Go RAM) Bleu","254,29 €",N/A,Double SIM
OPPO A54S 128 Go Bleu perle,145 €,N/A,"Ecran 6.52"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 11.1 (based on Android 11) Helio G35 Double SIM Couleur Bleu perle"
OPPO A96 128 Go Bleu crépuscule,"191,91 €",189 €,"Ecran 6.59"" Réseau 4G Mémoire 128 Go / RAM 8 Go ColorOS 11.1 (based on Android 11) Snapdragon 680 Double SIM Couleur Bleu crépuscule"
OPPO Reno6 5G 128 Go Noir,"189,99 €",N/A,"Ecran 6.43"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 11.3 (basé sur Android 11) Dimensity 900 Double SIM Couleur Noir"
"Oppo A54 5G (Double Sim - Ecran 6.5'' - 64 Go, 4 Go RAM) Noir",168 €,N/A,Réseau 5G Double SIM
Oppo A16s 4/64 Go Dual Sim Crystal black,"259,78 €",N/A,Double SIM
Oppo A91 128Go noir,144 €,N/A,
OPPO A53s 128 Go Bleu tropical,"95,37 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 7.2 (basé sur Android 10) Snapdragon 460 Double SIM Couleur Bleu tropical"
Oppo Find X3 Lite 5G 128 Go Argent,"302,46 €",N/A,"Ecran 6.43"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 11.1 (based on Android 11) Snapdragon 765G Double SIM Couleur Argent"
OPPO A74 5G 128 Go Noir,169 €,N/A,"Ecran 6.5"" Réseau 5G Mémoire 128 Go / RAM 6 Go ColorOS 11.1 (based on Android 11) Snapdragon 480 5G Double SIM Couleur Fluide noir"
OPPO Reno 10x Zoom 8/256 Go Dual SIM FC Barcelona Edition,249 €,N/A,Mémoire 256 Go / RAM 8 Go Double SIM
"OPPO A94 5G Bleu 8 + 128 Go, Écran AMOLED, Quadruple Capteur Photo 48 MP Vidéo Ultra Nuit",205 €,N/A,"Ecran 6.43"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 11.1 (based on Android 11) Dimensity 800U Double SIM Couleur Bleu cosmo"
"OPPO Smartphone Find X2 Lite 128GB, 8GB RAM, Single Sim, Moonlight Black",134 €,N/A,
Oppo Find X2 Pro 5G 12/512 Go Orange,"335,60 €",N/A,Réseau 5G
OPPO A74 5G 128 Go Noir crépuscule,"142,26 €",N/A,"Ecran 6.5"" Réseau 5G Mémoire 128 Go / RAM 6 Go ColorOS 11.1 (based on Android 11) Snapdragon 480 5G Double SIM Couleur Noir crépuscule"
OPPO A72 128 Go Noir crépuscule,"169,99 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 7.1 (basé sur Android 10) Snapdragon 665 Double SIM Couleur Noir crépuscule"
"OPPO Smartphone Find X2 Neo 256GB, 12GB RAM, Single Sim, Moonlight Black","288,99 €",N/A,
Oppo Find X2 Neo 12Go 5G 256Go bleu,"238,99 €",N/A,Réseau 5G
OPPO RENO4 Z 5G 128 Go Dual SIM Bleu,150 €,N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go Double SIM
OPPO A72 128 Go Noir crépuscule,"182,94 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 7.1 (basé sur Android 10) Snapdragon 665 Double SIM Couleur Noir crépuscule"
Oppo Reno 4 5G Dual SIM 128 Go Noir,"449,99 €",N/A,"Ecran 6.4"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 7.2 (basé sur Android 10) Snapdragon 765G Double SIM Couleur Noir spatial"
Oppo Reno4 Z 5G 128 Go Blanc,210 €,N/A,"Ecran 6.5"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 7.2 (basé sur Android 10) Dimensity 800 5G Double SIM Couleur Blanc de rosée"
OPPO A53 64 Go Vert menthe,175 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 4 Go ColorOS 7.2 (basé sur Android 10) Snapdragon 460 Double SIM Couleur Vert menthe"
OPPO Reno4 Z 5G 128 Go Noir,"168,18 €",N/A,"Ecran 6.57"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 7.1 (basé sur Android 10) Dimensity 800 5G Double SIM Couleur Noir encre"
OPPO Reno4 Pro 5G 12 / 256 Go Vert,272 €,N/A,"Ecran 6.5"" Réseau 5G Mémoire 256 Go / RAM 12 Go ColorOS 7.2 (basé sur Android 10) Snapdragon 765G Double SIM Couleur Vert à paillettes"
Oppo Reno 4 Z 5G 128 Go Blanc,"201,50 €",N/A,Réseau 5G Mémoire 128 Go / RAM 8 Go
OPPO Reno4 Pro 5G 256 Go Bleu galactique,252 €,N/A,"Ecran 6.5"" Réseau 5G Mémoire 256 Go / RAM 12 Go ColorOS 7.2 (basé sur Android 10) Snapdragon 765G Double SIM Couleur Bleu galactique"
Oppo Reno 4 5G Dual SIM 128 Go Bleu cristal,194 €,N/A,"Ecran 6.4"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 7.2 (basé sur Android 10) Snapdragon 765G Double SIM Couleur Bleu cristal"
OPPO Reno4 Z 5G 128 Go Double SIM Noir,150 €,N/A,"Ecran 6.57"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 7.1 (basé sur Android 10) Dimensity 800 5G Double SIM Couleur Noir encre"
OPPO Reno4 Pro 5G 128 Go (Ram 8 Go) Dual Sim Noir,"246,66 €",N/A,Réseau 5G Single-SIM (SIM unique)
Oppo A72 Twilight Black Móvil 4g Dual Sim 6.5'' Fhd+/8core/128gb/4gb,"293,41 €",190 €,Réseau 4G Double SIM
Oppo Find X2 Black,"611,41 €",220 €,Single-SIM (SIM unique)
Oppo Find X2 Lite Dual SIM 128 Go Blanc,293 €,N/A,Double SIM
Oppo Find X2 Lite Dual SIM 128 Go Noir,"266,78 €",N/A,Double SIM
OPPO Find X2 LITE 128 Go Blanc perle,184 €,N/A,"Ecran 6.4"" Réseau 5G Mémoire 128 Go / RAM 8 Go ColorOS 7 (basé sur Android 10) Snapdragon 765G Single-SIM (SIM unique) Couleur Blanc perle"
OPPO Find X2 Neo 256 Go Bleu étoilé,"258,99 €",162 €,"Ecran 6.5"" Réseau 5G Mémoire 256 Go / RAM 12 Go ColorOS 7 (basé sur Android 10) Snapdragon 765G Single-SIM (SIM unique) Couleur Bleu étoilé"
OPPO Find X2 PRO 512 Go Orange,"332,90 €",N/A,"Ecran 6.7"" Réseau 5G ColorOS 7.1 (basé sur Android 10) Snapdragon 865 Single-SIM (SIM unique) Couleur Orange"
OPPO A72 128 Go Violet aurore,149 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 7.1 (basé sur Android 10) Snapdragon 665 Double SIM Couleur Violet aurore"
OPPO A5 2020 64 Go Blanc,"129,93 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 3 Go ColorOS 6.0.1 (basé sur Android 9) Snapdragon 665 Double SIM Couleur Blanc éclatant"
OPPO A5 2020 64 Go Noir miroir,"108,69 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 3 Go ColorOS 6.0.1 (basé sur Android 9) Snapdragon 665 Double SIM Couleur Noir miroir"
OPPO A5 2020 64 Go Noir miroir,"100,49 €",N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 3 Go ColorOS 6.0.1 (basé sur Android 9) Snapdragon 665 Double SIM Couleur Noir miroir"
Oppo A5 2020 Negro Móvil 4g Dual Sim 6.5'' Hd+/8core/64gb/3gb Ram/12+8+2+2mp/8mp,129 €,N/A,Réseau 4G Android Single-SIM (SIM unique)
OPPO A5 2020 64 Go Double SIM Blanc,169 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 64 Go / RAM 3 Go ColorOS 6.0.1 (basé sur Android 9) Snapdragon 665 Double SIM Couleur Blanc éclatant"
OPPO A9 2020 128 Go Double SIM Vert,129 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 6.0.1 (basé sur Android 9) Snapdragon 665 Double SIM Couleur Vert marine"
OPPO Reno 2 256 Go Bleu océan,144 €,N/A,"Ecran 6.5"" Réseau 4G Mémoire 256 Go / RAM 8 Go ColorOS 6.1 (basé sur Android 9) Snapdragon 730G Double SIM Couleur Bleu océan"
Smartphone OPPO Reno Z Noir 128 Go,"133,05 €",N/A,Android Single-SIM (SIM unique) Couleur Noir
Oppo Reno 10X Zoom 256 Go Vert,215 €,N/A,Android Double SIM
OPPO RX17 Neo 128 Go Rouge,"146,71 €",N/A,"Ecran 6.41"" Réseau 4G Mémoire 128 Go / RAM 4 Go ColorOS 5.2 (basé sur Android 8.1) Snapdragon 660 Double SIM Couleur Rouge mocha"
Oppo Find X7 Ultra 12/256 Go Noir,"869,90 €",N/A,
Vend téléphone Oppo Reno 4 z avec la boîte et tout les accessoires vend 230 euro,230 €,N/A,
OPPO Find X2 Pro 5G 12GB/512GB Vert (Vert) Double SIM CPH2025,"293,24 €",N/A,Réseau 5G Double SIM
OPPO FIND X2 OCEAN BLUE,"1 109,56 €",N/A,
